-2   2   0  3  3  +0.01598
-2   2   0  3  4  +0.00000
-2   2   0  4  1  -0.00000
-2   2   0  4  2  +0.00000
-2   2   0  4  3  -0.00000
-2   2   0  4  4  -0.00123
-2   3   0  1  1  -0.00003
-2   3   0  1  2  +0.00003
-2   3   0  1  3  -0.00009
-2   3   0  1  4  -0.00000
-2   3   0  2  1  -0.00003
-2   3   0  2  2  +0.00002
-2   3   0  2  3  -0.00010
-2   3   0  2  4  -0.00000
-2   3   0  3  1  +0.00009
-2   3   0  3  2  -0.00009
-2   3   0  3  3  +0.00027
-2   3   0  3  4  +0.00000
-2   3   0  4  1  -0.00000
-2   3   0  4  2  +0.00000
-2   3   0  4  3  -0.00000
-2   3   0  4  4  -0.00001
-1  -2   0  1  1  -0.00003
-1  -2   0  1  2  -0.00009
-1  -2   0  1  3  +0.00002
-1  -2   0  1  4  +0.00000
-1  -2   0  2  1  +0.00009
-1  -2   0  2  2  +0.00029
-1  -2   0  2  3  -0.00006
-1  -2   0  2  4  -0.00000
-1  -2   0  3  1  -0.00002
-1  -2   0  3  2  -0.00005
-1  -2   0  3  3  +0.00000
-1  -2   0  3  4  +0.00000
-1  -2   0  4  1  +0.00000
-1  -2   0  4  2  +0.00000
-1  -2   0  4  3  -0.00000
-1  -2   0  4  4  -0.00001
-1  -1   0  1  1  -0.01080
-1  -1   0  1  2  -0.02314
-1  -1   0  1  3  +0.00000
-1  -1   0  1  4  -0.00000
-1  -1   0  2  1  +0.02460
-1  -1   0  2  2  +0.04792
-1  -1   0  2  3  -0.00000
-1  -1   0  2  4  +0.00000
-1  -1   0  3  1  +0.00000
-1  -1   0  3  2  +0.00000
-1  -1   0  3  3  -0.00620
-1  -1   0  3  4  +0.00000
-1  -1   0  4  1  -0.00000
-1  -1   0  4  2  -0.00000
-1  -1   0  4  3  +0.00000
-1  -1   0  4  4  -0.00442
-1   0   0  1  1  -0.16229
-1   0   0  1  2  -0.19816
-1   0   0  1  3  -0.10162
-1   0   0  1  4  +0.00000
-1   0   0  2  1  +0.18708
-1   0   0  2  2  +0.13823
-1   0   0  2  3  +0.12455
-1   0   0  2  4  +0.00000
-1   0   0  3  1  +0.12080
-1   0   0  3  2  +0.16160
-1   0   0  3  3  -0.02699
-1   0   0  3  4  -0.00000
-1   0   0  4  1  +0.00000
-1   0   0  4  2  +0.00000
-1   0   0  4  3  -0.00000
-1   0   0  4  4  -0.06106
-1   1   0  1  1  -0.16228
-1   1   0  1  2  +0.01109
-1   1   0  1  3  -0.22241
-1   1   0  1  4  -0.00000
-1   1   0  2  1  +0.01109
-1   1   0  2  2  -0.10960
-1   1   0  2  3  +0.01855
-1   1   0  2  4  -0.00000
-1   1   0  3  1  +0.22241
-1   1   0  3  2  -0.01855
-1   1   0  3  3  +0.22081
-1   1   0  3  4  +0.00000
-1   1   0  4  1  -0.00000
-1   1   0  4  2  -0.00000
-1   1   0  4  3  -0.00000
-1   1   0  4  4  -0.06106
-1   2   0  1  1  -0.01080
-1   2   0  1  2  +0.01157
-1   2   0  1  3  -0.02004
-1   2   0  1  4  +0.00000
-1   2   0  2  1  -0.01230
-1   2   0  2  2  +0.00733
-1   2   0  2  3  -0.02344
-1   2   0  2  4  +0.00000
-1   2   0  3  1  +0.02130
-1   2   0  3  2  -0.02344
-1   2   0  3  3  +0.03439
-1   2   0  3  4  -0.00000
-1   2   0  4  1  -0.00000
-1   2   0  4  2  +0.00000
-1   2   0  4  3  -0.00000
-1   2   0  4  4  -0.00442
-1   3   0  1  1  -0.00003
-1   3   0  1  2  +0.00006
-1   3   0  1  3  -0.00007
-1   3   0  1  4  +0.00000
-1   3   0  2  1  -0.00006
-1   3   0  2  2  +0.00012
-1   3   0  2  3  -0.00015
-1   3   0  2  4  +0.00000
-1   3   0  3  1  +0.00007
-1   3   0  3  2  -0.00016
-1   3   0  3  3  +0.00017
-1   3   0  3  4  -0.00000
-1   3   0  4  1  +0.00000
-1   3   0  4  2  -0.00000
-1   3   0  4  3  +0.00000
-1   3   0  4  4  -0.00001
 0  -2   0  1  1  -0.00266
 0  -2   0  1  2  -0.00575
 0  -2   0  1  3  +0.00344
 0  -2   0  1  4  -0.00000
 0  -2   0  2  1  +0.00585
 0  -2   0  2  2  +0.01157
 0  -2   0  2  3  -0.00791
 0  -2   0  2  4  +0.00000
 0  -2   0  3  1  -0.00326
 0  -2   0  3  2  -0.00735
 0  -2   0  3  3  +0.00276
 0  -2   0  3  4  -0.00000
 0  -2   0  4  1  -0.00000
 0  -2   0  4  2  -0.00000
 0  -2   0  4  3  -0.00000
 0  -2   0  4  4  -0.00123
 0  -1   0  1  1  -0.16229
 0  -1   0  1  2  -0.19816
 0  -1   0  1  3  +0.10162
 0  -1   0  1  4  -0.00000
 0  -1   0  2  1  +0.18708
 0  -1   0  2  2  +0.13823
 0  -1   0  2  3  -0.12455
 0  -1   0  2  4  +0.00000
 0  -1   0  3  1  -0.12080
 0  -1   0  3  2  -0.16160
 0  -1   0  3  3  -0.02699
 0  -1   0  3  4  -0.00000
 0  -1   0  4  1  -0.00000
 0  -1   0  4  2  -0.00000
 0  -1   0  4  3  +0.00000
 0  -1   0  4  4  -0.06106
 0   1   0  1  1  -0.16229
 0   1   0  1  2  +0.18708
 0   1   0  1  3  -0.12080
 0   1   0  1  4  -0.00000
 0   1   0  2  1  -0.19816
 0   1   0  2  2  +0.13823
 0   1   0  2  3  -0.16160
 0   1   0  2  4  -0.00000
 0   1   0  3  1  +0.10162
 0   1   0  3  2  -0.12455
 0   1   0  3  3  -0.02699
 0   1   0  3  4  +0.00000
 0   1   0  4  1  -0.00000
 0   1   0  4  2  +0.00000
 0   1   0  4  3  -0.00000
 0   1   0  4  4  -0.06106
 0   2   0  1  1  -0.00266
 0   2   0  1  2  +0.00585
 0   2   0  1  3  -0.00326
 0   2   0  1  4  -0.00000
 0   2   0  2  1  -0.00575
 0   2   0  2  2  +0.01157
 0   2   0  2  3  -0.00735
 0   2   0  2  4  -0.00000
 0   2   0  3  1  +0.00344
 0   2   0  3  2  -0.00791
 0   2   0  3  3  +0.00276
 0   2   0  3  4  -0.00000
 0   2   0  4  1  -0.00000
 0   2   0  4  2  +0.00000
 0   2   0  4  3  -0.00000
 0   2   0  4  4  -0.00123
 1  -3   0  1  1  -0.00003
 1  -3   0  1  2  -0.00006
 1  -3   0  1  3  +0.00007
 1  -3   0  1  4  +0.00000
 1  -3   0  2  1  +0.00006
 1  -3   0  2  2  +0.00012
 1  -3   0  2  3  -0.00016
 1  -3   0  2  4  -0.00000
 1  -3   0  3  1  -0.00007
 1  -3   0  3  2  -0.00015
 1  -3   0  3  3  +0.00017
 1  -3   0  3  4  +0.00000
 1  -3   0  4  1  +0.00000
 1  -3   0  4  2  +0.00000
 1  -3   0  4  3  -0.00000
 1  -3   0  4  4  -0.00001
 1  -2   0  1  1  -0.01080
 1  -2   0  1  2  -0.01230
 1  -2   0  1  3  +0.02130
 1  -2   0  1  4  -0.00000
 1  -2   0  2  1  +0.01157
 1  -2   0  2  2  +0.00733
 1  -2   0  2  3  -0.02344
 1  -2   0  2  4  +0.00000
 1  -2   0  3  1  -0.02004
 1  -2   0  3  2  -0.02344
 1  -2   0  3  3  +0.03439
 1  -2   0  3  4  -0.00000
 1  -2   0  4  1  +0.00000
 1  -2   0  4  2  +0.00000
 1  -2   0  4  3  -0.00000
 1  -2   0  4  4  -0.00442
 1  -1   0  1  1  -0.16228
 1  -1   0  1  2  +0.01109
 1  -1   0  1  3  +0.22241
 1  -1   0  1  4  -0.00000
 1  -1   0  2  1  +0.01109
 1  -1   0  2  2  -0.10960
 1  -1   0  2  3  -0.01855
 1  -1   0  2  4  -0.00000
 1  -1   0  3  1  -0.22241
 1  -1   0  3  2  +0.01855
 1  -1   0  3  3  +0.22081
 1  -1   0  3  4  -0.00000
 1  -1   0  4  1  -0.00000
 1  -1   0  4  2  -0.00000
 1  -1   0  4  3  +0.00000
 1  -1   0  4  4  -0.06106
 1   0   0  1  1  -0.16229
 1   0   0  1  2  +0.18708
 1   0   0  1  3  +0.12080
 1   0   0  1  4  +0.00000
 1   0   0  2  1  -0.19816
 1   0   0  2  2  +0.13823
 1   0   0  2  3  +0.16160
 1   0   0  2  4  +0.00000
 1   0   0  3  1  -0.10162
 1   0   0  3  2  +0.12455
 1   0   0  3  3  -0.02699
 1   0   0  3  4  -0.00000
 1   0   0  4  1  +0.00000
 1   0   0  4  2  +0.00000
 1   0   0  4  3  -0.00000
 1   0   0  4  4  -0.06106
 1   1   0  1  1  -0.01080
 1   1   0  1  2  +0.02460
 1   1   0  1  3  +0.00000
 1   1   0  1  4  -0.00000
 1   1   0  2  1  -0.02314
 1   1   0  2  2  +0.04792
 1   1   0  2  3  +0.00000
 1   1   0  2  4  -0.00000
 1   1   0  3  1  +0.00000
 1   1   0  3  2  -0.00000
 1   1   0  3  3  -0.00620
 1   1   0  3  4  +0.00000
 1   1   0  4  1  -0.00000
 1   1   0  4  2  +0.00000
 1   1   0  4  3  +0.00000
 1   1   0  4  4  -0.00442
 1   2   0  1  1  -0.00003
 1   2   0  1  2  +0.00009
 1   2   0  1  3  -0.00002
 1   2   0  1  4  +0.00000
 1   2   0  2  1  -0.00009
 1   2   0  2  2  +0.00029
 1   2   0  2  3  -0.00005
 1   2   0  2  4  +0.00000
 1   2   0  3  1  +0.00002
 1   2   0  3  2  -0.00006
 1   2   0  3  3  +0.00000
 1   2   0  3  4  -0.00000
 1   2   0  4  1  +0.00000
 1   2   0  4  2  -0.00000
 1   2   0  4  3  +0.00000
 1   2   0  4  4  -0.00001
 2  -3   0  1  1  -0.00003
 2  -3   0  1  2  -0.00003
 2  -3   0  1  3  +0.00009
 2  -3   0  1  4  -0.00000
 2  -3   0  2  1  +0.00003
 2  -3   0  2  2  +0.00002
 2  -3   0  2  3  -0.00009
 2  -3   0  2  4  +0.00000
 2  -3   0  3  1  -0.00009
 2  -3   0  3  2  -0.00010
 2  -3   0  3  3  +0.00027
 2  -3   0  3  4  -0.00000
 2  -3   0  4  1  -0.00000
 2  -3   0  4  2  -0.00000
 2  -3   0  4  3  +0.00000
 2  -3   0  4  4  -0.00001
 2  -2   0  1  1  -0.00266
 2  -2   0  1  2  -0.00010
 2  -2   0  1  3  +0.00670
 2  -2   0  1  4  -0.00000
 2  -2   0  2  1  -0.00010
 2  -2   0  2  2  -0.00164
 2  -2   0  2  3  +0.00028
 2  -2   0  2  4  +0.00000
 2  -2   0  3  1  -0.00670
 2  -2   0  3  2  -0.00028
 2  -2   0  3  3  +0.01598
 2  -2   0  3  4  -0.00000
 2  -2   0  4  1  -0.00000
 2  -2   0  4  2  +0.00000
 2  -2   0  4  3  +0.00000
 2  -2   0  4  4  -0.00123
 2  -1   0  1  1  -0.01080
 2  -1   0  1  2  +0.01157
 2  -1   0  1  3  +0.02004
 2  -1   0  1  4  -0.00000
 2  -1   0  2  1  -0.01230
 2  -1   0  2  2  +0.00733
 2  -1   0  2  3  +0.02344
 2  -1   0  2  4  -0.00000
 2  -1   0  3  1  -0.02130
 2  -1   0  3  2  +0.02344
 2  -1   0  3  3  +0.03439
 2  -1   0  3  4  -0.00000
 2  -1   0  4  1  -0.00000
 2  -1   0  4  2  +0.00000
 2  -1   0  4  3  +0.00000
 2  -1   0  4  4  -0.00442
 2   0   0  1  1  -0.00266
 2   0   0  1  2  +0.00585
 2   0   0  1  3  +0.00326
 2   0   0  1  4  -0.00000
 2   0   0  2  1  -0.00575
 2   0   0  2  2  +0.01157
 2   0   0  2  3  +0.00735
 2   0   0  2  4  -0.00000
 2   0   0  3  1  -0.00344
 2   0   0  3  2  +0.00791
 2   0   0  3  3  +0.00276
 2   0   0  3  4  -0.00000
 2   0   0  4  1  -0.00000
 2   0   0  4  2  +0.00000
 2   0   0  4  3  +0.00000
 2   0   0  4  4  -0.00123
 2   1   0  1  1  -0.00003
 2   1   0  1  2  +0.00009
 2   1   0  1  3  +0.00002
 2   1   0  1  4  -0.00000
 2   1   0  2  1  -0.00009
 2   1   0  2  2  +0.00029
 2   1   0  2  3  +0.00005
 2   1   0  2  4  -0.00000
 2   1   0  3  1  -0.00002
 2   1   0  3  2  +0.00006
 2   1   0  3  3  +0.00000
 2   1   0  3  4  -0.00000
 2   1   0  4  1  -0.00000
 2   1   0  4  2  +0.00000
 2   1   0  4  3  +0.00000
 2   1   0  4  4  -0.00001
 3  -2   0  1  1  -0.00003
 3  -2   0  1  2  +0.00003
 3  -2   0  1  3  +0.00009
 3  -2   0  1  4  +0.00000
 3  -2   0  2  1  -0.00003
 3  -2   0  2  2  +0.00002
 3  -2   0  2  3  +0.00010
 3  -2   0  2  4  +0.00000
 3  -2   0  3  1  -0.00009
 3  -2   0  3  2  +0.00009
 3  -2   0  3  3  +0.00027
 3  -2   0  3  4  +0.00000
 3  -2   0  4  1  +0.00000
 3  -2   0  4  2  -0.00000
 3  -2   0  4  3  -0.00000
 3  -2   0  4  4  -0.00001
 3  -1   0  1  1  -0.00003
 3  -1   0  1  2  +0.00006
 3  -1   0  1  3  +0.00007
 3  -1   0  1  4  +0.00000
 3  -1   0  2  1  -0.00006
 3  -1   0  2  2  +0.00012
 3  -1   0  2  3  +0.00015
 3  -1   0  2  4  +0.00000
 3  -1   0  3  1  -0.00007
 3  -1   0  3  2  +0.00016
 3  -1   0  3  3  +0.00017
 3  -1   0  3  4  +0.00000
 3  -1   0  4  1  +0.00000
 3  -1   0  4  2  -0.00000
 3  -1   0  4  3  -0.00000
 3  -1   0  4  4  -0.00001
 0   0   0  1  5  -0.40127
 0   0   0  1  6  +0.27981
 0   0   0  1  7  +0.00000
 0   0   0  1  8  +0.00000
 0   0   0  2  5  -0.48570
 0   0   0  2  6  +0.15398
 0   0   0  2  7  +0.00000
 0   0   0  2  8  +0.00000
 0   0   0  3  5  +0.00000
 0   0   0  3  6  +0.00000
 0   0   0  3  7  -0.22732
 0   0   0  3  8  +0.00000
 0   0   0  4  5  +0.00000
 0   0   0  4  6  +0.00000
 0   0   0  4  7  +0.00000
 0   0   0  4  8  -0.17238
-3   0   0  1  5  -0.00001
-3   0   0  1  6  -0.00002
-3   0   0  1  7  -0.00002
-3   0   0  1  8  +0.00000
-3   0   0  2  5  +0.00002
-3   0   0  2  6  +0.00006
-3   0   0  2  7  +0.00004
-3   0   0  2  8  -0.00000
-3   0   0  3  5  +0.00001
-3   0   0  3  6  +0.00004
-3   0   0  3  7  +0.00003
-3   0   0  3  8  -0.00000
-3   0   0  4  5  +0.00000
-3   0   0  4  6  +0.00000
-3   0   0  4  7  +0.00000
-3   0   0  4  8  -0.00000
-3   1   0  1  5  -0.00005
-3   1   0  1  6  -0.00010
-3   1   0  1  7  -0.00017
-3   1   0  1  8  +0.00000
-3   1   0  2  5  +0.00009
-3   1   0  2  6  +0.00013
-3   1   0  2  7  +0.00028
-3   1   0  2  8  -0.00000
-3   1   0  3  5  +0.00015
-3   1   0  3  6  +0.00028
-3   1   0  3  7  +0.00045
-3   1   0  3  8  -0.00000
-3   1   0  4  5  +0.00000
-3   1   0  4  6  +0.00000
-3   1   0  4  7  +0.00000
-3   1   0  4  8  -0.00003
-3   2   0  1  5  -0.00001
-3   2   0  1  6  -0.00000
-3   2   0  1  7  -0.00003
-3   2   0  1  8  +0.00000
-3   2   0  2  5  +0.00000
-3   2   0  2  6  -0.00000
-3   2   0  2  7  +0.00001
-3   2   0  2  8  -0.00000
-3   2   0  3  5  +0.00002
-3   2   0  3  6  +0.00001
-3   2   0  3  7  +0.00009
-3   2   0  3  8  -0.00000
-3   2   0  4  5  +0.00000
-3   2   0  4  6  +0.00000
-3   2   0  4  7  +0.00000
-3   2   0  4  8  -0.00000
-2  -1   0  1  5  -0.00036
-2  -1   0  1  6  -0.00107
-2  -1   0  1  7  -0.00030
-2  -1   0  1  8  -0.00000
-2  -1   0  2  5  +0.00106
-2  -1   0  2  6  +0.00304
-2  -1   0  2  7  +0.00089
-2  -1   0  2  8  +0.00000
-2  -1   0  3  5  +0.00024
-2  -1   0  3  6  +0.00071
-2  -1   0  3  7  -0.00001
-2  -1   0  3  8  +0.00000
-2  -1   0  4  5  -0.00000
-2  -1   0  4  6  -0.00000
-2  -1   0  4  7  -0.00000
-2  -1   0  4  8  -0.00019
-2   0   0  1  5  -0.01086
-2   0   0  1  6  -0.01624
-2   0   0  1  7  -0.01383
-2   0   0  1  8  -0.00000
-2   0   0  2  5  +0.01970
-2   0   0  2  6  +0.02239
-2   0   0  2  7  +0.02487
-2   0   0  2  8  -0.00000
-2   0   0  3  5  +0.01735
-2   0   0  3  6  +0.02564
-2   0   0  3  7  +0.01595
-2   0   0  3  8  +0.00000
-2   0   0  4  5  -0.00000
-2   0   0  4  6  -0.00000
-2   0   0  4  7  +0.00000
-2   0   0  4  8  -0.00500
-2   1   0  1  5  -0.01086
-2   1   0  1  6  -0.00386
-2   1   0  1  7  -0.02098
-2   1   0  1  8  -0.00000
-2   1   0  2  5  +0.00517
-2   1   0  2  6  -0.00431
-2   1   0  2  7  +0.01022
-2   1   0  2  8  +0.00000
-2   1   0  3  5  +0.02573
-2   1   0  3  6  +0.00946
-2   1   0  3  7  +0.04266
-2   1   0  3  8  -0.00000
-2   1   0  4  5  -0.00000
-2   1   0  4  6  +0.00000
-2   1   0  4  7  -0.00000
-2   1   0  4  8  -0.00500
-2   2   0  1  5  -0.00036
-2   2   0  1  6  +0.00028
-2   2   0  1  7  -0.00108
-2   2   0  1  8  -0.00000
-2   2   0  2  5  -0.00032
-2   2   0  2  6  +0.00006
-2   2   0  2  7  -0.00101
-2   2   0  2  8  -0.00000
-2   2   0  3  5  +0.00103
-2   2   0  3  6  -0.00083
-2   2   0  3  7  +0.00297
-2   2   0  3  8  +0.00000
-2   2   0  4  5  -0.00000
-2   2   0  4  6  +0.00000
-2   2   0  4  7  -0.00000
-2   2   0  4  8  -0.00019
-1  -2   0  1  5  -0.00036
-1  -2   0  1  6  -0.00107
-1  -2   0  1  7  +0.00030
-1  -2   0  1  8  +0.00000
-1  -2   0  2  5  +0.00106
-1  -2   0  2  6  +0.00304
-1  -2   0  2  7  -0.00089
-1  -2   0  2  8  -0.00000
-1  -2   0  3  5  -0.00024
-1  -2   0  3  6  -0.00071
-1  -2   0  3  7  -0.00001
-1  -2   0  3  8  +0.00000
-1  -2   0  4  5  +0.00000
-1  -2   0  4  6  +0.00000
-1  -2   0  4  7  -0.00000
-1  -2   0  4  8  -0.00019
-1  -1   0  1  5  -0.05932
-1  -1   0  1  6  -0.07952
-1  -1   0  1  7  +0.00000
-1  -1   0  1  8  +0.00000
-1  -1   0  2  5  +0.11775
-1  -1   0  2  6  +0.11813
-1  -1   0  2  7  -0.00000
-1  -1   0  2  8  -0.00000
-1  -1   0  3  5  +0.00000
-1  -1   0  3  6  -0.00000
-1  -1   0  3  7  -0.03683
-1  -1   0  3  8  -0.00000
-1  -1   0  4  5  +0.00000
-1  -1   0  4  6  -0.00000
-1  -1   0  4  7  -0.00000
-1  -1   0  4  8  -0.02365
-1   0   0  1  5  -0.40130
-1   0   0  1  6  -0.13992
-1   0   0  1  7  -0.24238
-1   0   0  1  8  +0.00000
-1   0   0  2  5  +0.24289
-1   0   0  2  6  -0.13198
-1   0   0  2  7  +0.16519
-1   0   0  2  8  -0.00000
-1   0   0  3  5  +0.42064
-1   0   0  3  6  +0.16513
-1   0   0  3  7  +0.05867
-1   0   0  3  8  -0.00000
-1   0   0  4  5  +0.00000
-1   0   0  4  6  +0.00000
-1   0   0  4  7  +0.00000
-1   0   0  4  8  -0.17239
-1   1   0  1  5  -0.05932
-1   1   0  1  6  +0.03975
-1   1   0  1  7  -0.06887
-1   1   0  1  8  +0.00000
-1   1   0  2  5  -0.05888
-1   1   0  2  6  +0.00191
-1   1   0  2  7  -0.06710
-1   1   0  2  8  +0.00000
-1   1   0  3  5  +0.10198
-1   1   0  3  6  -0.06709
-1   1   0  3  7  +0.07939
-1   1   0  3  8  -0.00000
-1   1   0  4  5  +0.00000
-1   1   0  4  6  +0.00000
-1   1   0  4  7  -0.00000
-1   1   0  4  8  -0.02365
-1   2   0  1  5  -0.00036
-1   2   0  1  6  +0.00079
-1   2   0  1  7  -0.00078
-1   2   0  1  8  +0.00000
-1   2   0  2  5  -0.00073
-1   2   0  2  6  +0.00145
-1   2   0  2  7  -0.00163
-1   2   0  2  8  +0.00000
-1   2   0  3  5  +0.00080
-1   2   0  3  6  -0.00181
-1   2   0  3  7  +0.00158
-1   2   0  3  8  -0.00000
-1   2   0  4  5  +0.00000
-1   2   0  4  6  -0.00000
-1   2   0  4  7  +0.00000
-1   2   0  4  8  -0.00019
 0  -3   0  1  5  -0.00001
 0  -3   0  1  6  -0.00002
 0  -3   0  1  7  +0.00002
 0  -3   0  1  8  -0.00000
 0  -3   0  2  5  +0.00002
 0  -3   0  2  6  +0.00006
 0  -3   0  2  7  -0.00004
 0  -3   0  2  8  +0.00000
 0  -3   0  3  5  -0.00001
 0  -3   0  3  6  -0.00004
 0  -3   0  3  7  +0.00003
 0  -3   0  3  8  -0.00000
 0  -3   0  4  5  -0.00000
 0  -3   0  4  6  -0.00000
 0  -3   0  4  7  +0.00000
 0  -3   0  4  8  -0.00000
 0  -2   0  1  5  -0.01086
 0  -2   0  1  6  -0.01624
 0  -2   0  1  7  +0.01383
 0  -2   0  1  8  -0.00000
 0  -2   0  2  5  +0.01970
 0  -2   0  2  6  +0.02239
 0  -2   0  2  7  -0.02487
 0  -2   0  2  8  +0.00000
 0  -2   0  3  5  -0.01735
 0  -2   0  3  6  -0.02564
 0  -2   0  3  7  +0.01595
 0  -2   0  3  8  -0.00000
 0  -2   0  4  5  -0.00000
 0  -2   0  4  6  +0.00000
 0  -2   0  4  7  +0.00000
 0  -2   0  4  8  -0.00500
 0  -1   0  1  5  -0.40130
 0  -1   0  1  6  -0.13992
 0  -1   0  1  7  +0.24238
 0  -1   0  1  8  +0.00000
 0  -1   0  2  5  +0.24289
 0  -1   0  2  6  -0.13198
 0  -1   0  2  7  -0.16519
 0  -1   0  2  8  +0.00000
 0  -1   0  3  5  -0.42064
 0  -1   0  3  6  -0.16513
 0  -1   0  3  7  +0.05867
 0  -1   0  3  8  +0.00000
 0  -1   0  4  5  -0.00000
 0  -1   0  4  6  +0.00000
 0  -1   0  4  7  +0.00000
 0  -1   0  4  8  -0.17239
 0   1   0  1  5  -0.01086
 0   1   0  1  6  +0.02010
 0   1   0  1  7  -0.00715
 0   1   0  1  8  -0.00000
 0   1   0  2  5  -0.02487
 0   1   0  2  6  +0.03943
 0   1   0  2  7  -0.01580
 0   1   0  2  8  +0.00000
 0   1   0  3  5  +0.00839
 0   1   0  3  6  -0.01503
 0   1   0  3  7  -0.00109
 0   1   0  3  8  +0.00000
 0   1   0  4  5  -0.00000
 0   1   0  4  6  +0.00000
 0   1   0  4  7  -0.00000
 0   1   0  4  8  -0.00500
 0   2   0  1  5  -0.00001
 0   2   0  1  6  +0.00002
 0   2   0  1  7  -0.00001
 0   2   0  1  8  +0.00000
 0   2   0  2  5  -0.00002
 0   2   0  2  6  +0.00007
 0   2   0  2  7  -0.00003
 0   2   0  2  8  +0.00000
 0   2   0  3  5  +0.00001
 0   2   0  3  6  -0.00003
 0   2   0  3  7  +0.00001
 0   2   0  3  8  -0.00000
 0   2   0  4  5  +0.00000
 0   2   0  4  6  -0.00000
 0   2   0  4  7  +0.00000
 0   2   0  4  8  -0.00000
 1  -3   0  1  5  -0.00005
 1  -3   0  1  6  -0.00010
 1  -3   0  1  7  +0.00017
 1  -3   0  1  8  -0.00000
 1  -3   0  2  5  +0.00009
 1  -3   0  2  6  +0.00013
 1  -3   0  2  7  -0.00028
 1  -3   0  2  8  +0.00000
 1  -3   0  3  5  -0.00015
 1  -3   0  3  6  -0.00028
 1  -3   0  3  7  +0.00045
 1  -3   0  3  8  -0.00000
 1  -3   0  4  5  -0.00000
 1  -3   0  4  6  -0.00000
 1  -3   0  4  7  +0.00000
 1  -3   0  4  8  -0.00003
 1  -2   0  1  5  -0.01086
 1  -2   0  1  6  -0.00386
 1  -2   0  1  7  +0.02098
 1  -2   0  1  8  -0.00000
